part number,part name,section name,section number,slide_ref,section_slide_number,slide name,part_slide number,date,abbreviation
3,D to F,Double Top Bear Flag,19.0,19.17,17.0,DT Bear Flag: LH DT MTR,386,24/5/20,
3,D to F,Double Top Bear Flag,19.0,19.18,18.0,DT Bear Flag in Bear Trend: 40% Chance of MM Down,387,3/25/13,
3,D to F,Double Top Bear Flag,19.0,19.19,19.0,Double Top Bear Flag: MM Down,388,23/9/20,
3,D to F,Double Top Bear Flag,19.0,19.2,20.0,DT Bear Flag: MM Down,389,4/2/18,
3,D to F,Double Top Bear Flag,19.0,19.21,21.0,DT Bear Flag: LH MTR,390,23/7/27,
3,D to F,Double Top Bear Flag,19.0,19.22,22.0,DT Bear Flag: MM Down,391,23/2/10,
3,D to F,Double Top Bear Flag,19.0,19.23,23.0,DT Bear Flag: Trend Resumption Down,392,23/8/17,
3,D to F,Double Top Bear Flag,19.0,19.24,24.0,DT Bear Flag: Small Pullback Bear Trend,393,23/6/16,
3,D to F,Double Top Bear Flag,19.0,19.25,25.0,DT Bear Flag: Bear Trending Trading Range Day,394,23/8/16,
3,D to F,Double Top Bear Flag,19.0,19.26,26.0,DT Bear Flag: Trend Resumption Down,395,24/4/19,
3,D to F,Double Top Bear Flag,19.0,19.27,27.0,LH DT Bear Flag: Trend Resumption Down,396,23/4/25,
3,D to F,Double Top Bear Flag,19.0,19.28,28.0,LH DT Bear Flag: Also LH DT MTR,397,23/4/12,
3,D to F,Double Top Bear Flag,19.0,19.29,29.0,DT Bear Flag: 2 nd Leg up Was Buy Climax,398,22/4/14,
3,D to F,Double Top Bear Flag,19.0,19.3,30.0,DT Bear Flag: Bear Channel,399,23/5/23,
3,D to F,Double Top Bear Flag,19.0,19.31,31.0,DT Bear Flag in Trading Range Open: Late Bear Breakout,400,22/6/9,
3,D to F,Double Top Bear Flag,19.0,19.32,32.0,DT Bear Flag: MM Down,401,22/3/11,
3,D to F,Double Top Bear Flag,19.0,19.33,33.0,Double Top Bear Flag: Wedge Bear Flag,402,22/2/10,
3,D to F,Double Top Bear Flag,19.0,19.34,34.0,Double Top Bear Flag: Failed Wedge Bottom,403,22/1/13,
3,D to F,Double Top Bear Flag,19.0,19.35,35.0,DT Bear Flag: Then about MM Down,404,21/12/13,
3,D to F,Double Top Bear Flag,19.0,19.36,36.0,DT Bear Flag: About a MM Down,405,21/9/20,
3,D to F,Double Top Bear Flag,19.0,19.37,37.0,"DT Bear Flag: Never Look Good, but 40% Chance of MM Down",406,21/12/1,
3,D to F,Double Top Bear Flag,19.0,19.38,38.0,DT Bear Flag: Measured Move Down,407,21/9/14,
3,D to F,Double Top Bear Flag,19.0,19.39,39.0,Bull MC in Extreme B Climax: Expect 2 Legs Down,408,11/30/17,
3,D to F,Double Top Bear Flag,19.0,19.4,40.0,DT Bear Flag: 2 nd Leg Up Usually Is Strong,409,19/5/16,
3,D to F,Double Top Bear Flag,19.0,19.41,41.0,DT: 2 nd Leg Up Was Wedge,410,20/4/23,
3,D to F,Double Top Bear Flag,19.0,19.42,42.0,DT Bear Flag: Wedge Rally to HH DT,411,21/7/15,
3,D to F,Double Top Bear Flag,19.0,19.43,43.0,DT Bear Flag: Difficult to Hold Short,412,22/1/18,
3,D to F,Double Top Bear Flag,19.0,19.44,44.0,DT Bear Flag: Sell below Bear Bar,413,21/4/30,
3,D to F,Double Top Bear Flag,19.0,19.45,45.0,HH DT Bear Flag: Then LL DB and Trading Range,414,23/5/4,
3,D to F,Double Top Bear Flag,19.0,19.46,46.0,DT Bear Flag : 2 nd Leg Up Wedge,415,21/5/5,
3,D to F,Double Top Bear Flag,19.0,19.47,47.0,DT Bear Flag: Bear Trend Resumption,416,21/2/24,
3,D to F,Double Top Bear Flag,19.0,19.48,48.0,Double Top: DT LH MTR,417,21/3/16,
3,D to F,Double Top Bear Flag,19.0,19.49,49.0,Double Top Bear Flag: Strong 2 nd Leg Up,418,20/12/9,
3,D to F,Double Top Bear Flag,19.0,19.5,50.0,DT Bear Flag: DT in Tight TR Sometimes Is Major Top,419,20/11/18,
3,D to F,Double Top Bear Flag,19.0,19.51,51.0,DT Bear Flag: Despite Bull Major Surprise Bar,420,20/9/18,
3,D to F,Double Top Bear Flag,19.0,19.52,52.0,DT Bear Flag: 2 nd Leg Up Was B Climax so Bull Trap,421,20/7/15,
3,D to F,Double Top Bear Flag,19.0,19.53,53.0,DT Bear Flag: 1 st High of DT Was Not Obvious,422,21/4/22,
3,D to F,Double Top Bear Flag,19.0,19.54,54.0,DT Bear Flag: 2 nd Leg in DT Was B Climax,423,20/8/13,
3,D to F,Double Top Bear Flag,19.0,19.55,55.0,DT Bear Flag: S below Bear Bar,424,20/7/14,
3,D to F,Double Top Bear Flag,19.0,19.56,56.0,DT Bear Flag: Small Wedge Bottom so BO Mode,425,20/8/11,
3,D to F,Double Top Bear Flag,19.0,19.57,57.0,DT Bear Flag: Failed High 1 and High 2 B Signals Are Common,426,20/6/19,
3,D to F,Double Top Bear Flag,19.0,19.58,58.0,DT Bear Flag at EMA: Strong 2 nd Leg Up,427,19/8/5,
3,D to F,Double Top Bear Flag,19.0,19.59,59.0,DT Bear Flag: 40% Chance of MM Down,428,19/9/23,
3,D to F,Double Top Bear Flag,19.0,19.6,60.0,DT Bear Flag: Outside Down Made Big Bear BO Unlikely,429,3/13/18,
3,D to F,Double Top Bear Flag,19.0,19.61,61.0,DB: 2 nd Leg Down Was Wedge,430,20/6/10,
3,D to F,Double Top Bear Flag,19.0,19.62,62.0,DT Bear Flag: Expect about MM Down,431,4/20/18,
3,D to F,Double Top Bear Flag,19.0,19.63,63.0,DT Bear Flag: S below Bear Bar Closing near Its L,432,19/7/19,
3,D to F,Double Top Bear Flag,19.0,19.64,64.0,DT Bear Flag: 40% Chance of MM Down,433,11/14/18,
3,D to F,Double Top Bear Flag,19.0,19.65,65.0,Strong Rally in Bear: DT Bear Flag,434,19/6/20,
3,D to F,Double Top Bear Flag,19.0,19.66,66.0,Bear Trend Resumption: DT Bear Flag,435,19/5/7,
3,D to F,Double Top Bear Flag,19.0,19.67,67.0,DT Bear Flag: 2 nd Leg Up Often Strong,436,10/10/18,
3,D to F,Double Top Bear Flag,19.0,19.68,68.0,DT Bear Flag: 2 nd Leg Up Usually Looks Strong,437,11/19/18,
3,D to F,Double Top Bear Flag,19.0,19.69,69.0,DT Bear Flag: Measured Move Down,438,21/9/10,
3,D to F,Double Top Bear Flag,19.0,19.7,70.0,DT Bear Flag: LH MTR,439,19/5/28,
3,D to F,Double Top Bear Flag,19.0,19.71,71.0,DT Bear Flag: About MM Down,440,19/3/6,
3,D to F,Double Top Bear Flag,19.0,19.72,72.0,"DT Bear Flag: Very Big, but Still Got MM Down",441,5/17/17,
3,D to F,Double Top Bear Flag,19.0,19.73,73.0,Double Top Bear Flag: 2 nd Leg Up Is Often Strong,442,19/4/17,
3,D to F,Double Top Bear Flag,19.0,19.74,74.0,DT Bear Flag: 40% Chance of MM Down,443,10/13/14,
3,D to F,Double Top Bear Flag,19.0,19.75,75.0,DT Bear Flag: Measured Move Down,444,12/17/15,
3,D to F,Double Top Bear Flag,19.0,19.76,76.0,DT Bear Flag: Much More Than MM Down,445,7/27/18,
3,D to F,Double Top Bear Flag,19.0,19.77,77.0,DT Bear Flag: 40% Chance of MM Down,446,4/24/18,
3,D to F,Double Top Bear Flag,19.0,19.78,78.0,Strong Bear Trend: Reversal Up Formed DT Bear Flag,447,6/29/17,
3,D to F,Double Top Bear Flag,19.0,19.79,79.0,DT Bear Flag: Bottom of TR Day,448,19/7/25,
3,D to F,Double Top Bear Flag,19.0,19.8,80.0,DT Bear Flag: Much Lower 2 nd H Means Strong Bears,449,19/3/19,
3,D to F,Double Top Bear Flag,19.0,19.81,81.0,DT Bear Flag: After Bear Trend Reversal,450,7/31/18,
3,D to F,Double Top Bear Flag,19.0,19.82,82.0,DT LH MTR: 2 nd Leg Up Usually Is Strong,451,19/5/16,
3,D to F,Double Top Bear Flag,19.0,19.83,83.0,DT Bear Flag: 2 nd Leg Bear Trap,452,19/5/30,
3,D to F,Double Top Bear Flag,19.0,19.84,84.0,DT Bear Flag: Did Not Reach MM Target,453,3/6/18,
3,D to F,Double Top Bear Flag,19.0,19.85,85.0,DT Bear Flag: After Selloff from 2 Days Ago,454,19/3/27,
3,D to F,Double Top Bear Flag,19.0,19.86,86.0,Wedge Top: PB after 1 st Leg Down Was LH MTR,455,2/7/18,
3,D to F,Double Top Bear Flag,19.0,19.87,87.0,DT Bear Flag: 2 nd Top Is Usually Strong Rally so Trap,456,18/12/7,
3,D to F,Double Top Bear Flag,19.0,19.88,88.0,DT Bear Flag: Never Looks Good Enough,457,19/2/1,
3,D to F,Double Top Bear Flag,19.0,19.89,89.0,DT LH MTR: 40% Chance of Swing Down,458,12/12/17,
3,D to F,Double Top Bear Flag,19.0,19.9,90.0,"DT Bear Flag: Trading Range Day, but Still MM Down",459,19/4/24,
3,D to F,Double Top Bear Flag,19.0,19.91,91.0,LH DT Bear Flag: Look for Measured Move Down,460,19/4/16,
3,D to F,Double Top Bear Flag,19.0,19.92,92.0,DT Bear Flag: Became Bigger DT Bear Flag,461,21/9/17,
3,D to F,Double Top Bear Flag,19.0,19.93,93.0,DT Bear Flag: S below Bear Bar Closing Near Its L,462,19/1/3,
3,D to F,Double Top Bear Flag,19.0,19.94,94.0,Double Top Bear Flag: MM Down,463,3/7/18,
3,D to F,Double Top Bear Flag,19.0,19.95,95.0,DT Bear Flags: S below Bear Bars,464,10/29/18,
3,D to F,Double Top Bear Flag,19.0,19.96,96.0,DT Bear Flag: Huge Selloff,465,3/27/18,
3,D to F,Double Top Bear Flag,19.0,19.97,97.0,DT Bear Flag: Reversed Up from MM Down,466,11/7/17,
3,D to F,Double Top Bear Flag,19.0,19.98,98.0,DT Bear Flag: Strong Rally to EMA Failed,467,5/9/17,
3,D to F,Double Top Bear Flag,19.0,19.99,99.0,"DT Bear Flag: Failed, but Became Bigger DT Bear Flag",468,4/30/18,
3,D to F,Double Top Bear Flag,19.0,19.1,100.0,DT Bear Flag: Bull Trap,469,11/29/18,
3,D to F,Double Top Bear Flag,19.0,19.101,101.0,DT Bear Flag: MM Down,470,8/16/17,
3,D to F,Double Top Bear Flag,19.0,19.102,102.0,Double Top Bear Flag: MM Down,471,3/7/18,
3,D to F,Double Top Bear Flag,19.0,19.103,103.0,"DT Bear Flag: Swing Down, but Not Enough Time for MM",472,12/20/17,
3,D to F,Double Top Bear Flag,19.0,19.104,104.0,Big Wedge DT Bear Flag: Failed Bull Reversal Day,473,3/23/18,
3,D to F,"Double Top Bear Flag, 2nd Sell Signal",20.0,,,"Double Top Bear Flag, 2nd Sell Signal",474,,DT BRF 2SS
3,D to F,"Double Top Bear Flag, 2nd Sell Signal",20.0,20.1,1.0,DT Bear Flag: MM Down,475,8/10/17,
3,D to F,"Double Top Bear Flag, 2nd Sell Signal",20.0,20.2,2.0,"DT Bear Flag: Failed, but Followed by Wedge Top",476,4/11/16,
3,D to F,"Double Top Bear Flag, 2nd Sell Signal",20.0,20.3,3.0,"Bull Reversal Day: Failed, Then Trend Resumption Down",477,3/22/18,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,,,"Double Top Bear Flag, but Bull BO",478,,DT BRF F
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.1,1.0,"DT Bear Flag: Failed, Head and Shoulders Bottom",479,1/12/17,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.2,2.0,DT Bear Flag: Then Trading Range,480,21/9/7,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.3,3.0,DT Bear Flag Failed: Then Trading Range,481,25/1/10,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.4,4.0,Failed DT Bear Flag: Became HL MTR,482,21/6/4,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.5,5.0,Failed Breakout below DT: Buy above Bull Bar,483,22/6/14,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.6,6.0,DT Bear Flag Failed: Became Wedge Bottom,484,25/9/29,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.7,7.0,DT Bear Flag: Failed after Nested Wedge Bottom,485,19/10/17,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.8,8.0,DT Bear Flag: Top,486,21/4/29,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.9,9.0,DT Bear Flag Failed: MM Up,487,23/5/18,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.1,10.0,Failed DT Bear Flag: 1 st Leg Up Was Strong,488,6/13/18,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.11,11.0,DT Bear Flag: Failed Bear Breakout,489,22/8/19,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.12,12.0,DT Bear Flag: 2 nd S signal,490,6/25/18,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.13,13.0,"DT Bear Flag: But in Bull Flag, Not Bear Trend",491,4/3/18,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.14,14.0,"DT Bear Flags: All Failed Since Now TR, Not Bear Trend",492,3/28/18,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.15,15.0,DT LH in Tight TR: Failed Bear BO,493,2/28/18,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.16,16.0,"DT Bear Flag: Failed, Became Head and Shoulders Bottom",494,7/11/17,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.17,17.0,"DT Bear Flag: Failed, Became Head and Shoulders Bottom",495,10/30/17,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.18,18.0,HL MTR: After Strong Minor Reversal Up,496,8/2/17,
3,D to F,"Double Top Bear Flag, but Bull BO",21.0,21.19,19.0,"DT Bear Flag: Failed, but Became Bigger DT Bear Flag",497,4/30/18,
3,D to F,Failed BO above Double Top So Wedge Top,22.0,,,Failed BO above Double Top So Wedge Top,498,,DT F BO Above
3,D to F,Failed BO above Double Top So Wedge Top,22.0,22.1,1.0,"Triple Tops: Variations, Rarely Perfect",499,22/4/21,
3,D to F,Failed BO above Double Top So Wedge Top,22.0,22.2,2.0,Failed Breakout above DT: Trading Range Day Closed near Low,500,23/7/21,
3,D to F,Failed BO above Double Top So Wedge Top,22.0,22.3,3.0,Failed BO above DT: Wedge Top Variation,501,8/10/17,
3,D to F,Failed BO above Double Top So Wedge Top,22.0,22.4,4.0,Failed BO above DT: Wedge Top Variation,502,4/11/16,
3,D to F,Failed BO above Double Top So Wedge Top,22.0,22.5,5.0,"Double Top: Failed, Then Wedge Top",503,24/5/7,
3,D to F,Failed BO above Double Top So Wedge Top,22.0,22.6,6.0,Wedge Top: Failed BO above DT,504,8/28/18,
3,D to F,Micro Double Top,23.0,,,Micro Double Top,505,,DT Micro
3,D to F,Micro Double Top,23.0,23.1,1.0,"Disappointed Bulls: Either Exit at Highest C, or Hold for BO",506,,
3,D to F,Micro Double Top,23.0,23.2,2.0,Bull MC in Extreme B Climax: Expect 2 Legs Down,507,11/30/17,
3,D to F,Micro Double Top,23.0,23.3,3.0,Micro DT: Disappointed Bulls Exited,508,24/2/14,
3,D to F,Micro Double Top,23.0,23.4,4.0,Micro DT: Disappointed Bulls Exited,509,20/6/22,
3,D to F,Micro Double Top,23.0,23.5,5.0,2 nd Failed BO H of Yesterday: Micro DT,510,6/8/16,
3,D to F,Micro Double Top,23.0,23.6,6.0,Buy Climax: Micro DT,511,19/6/13,
3,D to F,Double Top Pullback,24.0,,,Double Top Pullback,512,,DT PB
3,D to F,Double Top Pullback,24.0,24.1,1.0,"Triple Tops: Variations, Rarely Perfect",513,22/4/21,
3,D to F,Double Top Pullback,24.0,24.2,2.0,DT PB: S below Bear Bar Closing near Its Low,514,19/6/17,
3,D to F,Double Top Pullback,24.0,24.3,3.0,DT Pullback: In Trading Range,515,21/10/12,
3,D to F,Double Top Pullback,24.0,24.4,4.0,DT Pullback: Trend Resumption Down,516,22/8/22,
3,D to F,Double Top Pullback,24.0,24.5,5.0,DT PB: Then Failed Bear Breakout,517,22/11/7,
3,D to F,Double Top Pullback,24.0,24.6,6.0,DT Pullback: Then Trading Range,518,22/7/6,
3,D to F,Double Top Pullback,24.0,24.7,7.0,DT Pullback: After Low 2 Top,519,22/1/4,
3,D to F,Double Top Pullback,24.0,24.8,8.0,Double Top PB: After DT MTR,520,21/8/30,
3,D to F,Double Top Pullback,24.0,24.9,9.0,DT PB: After DT LH MTR,521,20/3/3,
3,D to F,Double Top Pullback,24.0,24.1,10.0,DT Pullback: Then Bear Channel,522,21/7/15,
3,D to F,Double Top Pullback,24.0,24.11,11.0,DT PB: Type of Triangle,523,20/6/17,
3,D to F,Double Top Pullback,24.0,24.12,12.0,DT PB: PB Was Smaller DT,524,21/5/5,
3,D to F,Double Top Pullback,24.0,24.13,13.0,"DT PB: TR Open, Then Bear BO",525,21/6/17,
3,D to F,Double Top Pullback,24.0,24.14,14.0,"DT PB: Failed Twice, but Reversed after Triple Top",526,10/2/18,
3,D to F,Double Top Pullback,24.0,24.15,15.0,DT PB: Low 2 Rally to Just below DT,527,20/7/23,
3,D to F,Double Top Pullback,24.0,24.16,16.0,DT PB: Type of Triangle S Setup,528,8/22/18,
3,D to F,Double Top Pullback,24.0,24.17,17.0,DT PB: S below Bear Bar Closing near Its L,529,18/12/11,
3,D to F,Double Top Pullback,24.0,24.18,18.0,DT PB: S below Bear Bar Closing near Its L,530,18/12/18,
3,D to F,Double Top Pullback,24.0,24.19,19.0,DT PB: Type of Triangle S Setup,531,6/5/18,
3,D to F,Failed Double Top Pullback,25.0,,,Failed Double Top Pullback,532,,DT PB F
3,D to F,Failed Double Top Pullback,25.0,25.1,1.0,DT LH in Tight TR: Failed Bear BO,533,2/28/18,
3,D to F,Failed Double Top Pullback,25.0,25.2,2.0,"DT Bear Flag: Failed, Became Head and Shoulders Bottom",534,7/11/17,
3,D to F,Failed Double Top Pullback,25.0,25.3,3.0,Failed DT PB and DB PB: Became Trading Range,535,21/9/17,
3,D to F,Early Close (holiday trading),26.0,,,Early Close (holiday trading),536,,Early C
3,D to F,Early Close (holiday trading),26.0,26.1,1.0,Early Close: Bull Trend From The Open,537,19/7/3,
3,D to F,Early Close (holiday trading),26.0,26.2,2.0,"Early Close: Usually One Small Swing, Few Entries",538,7/3/14,
3,D to F,Early Close (holiday trading),26.0,26.3,3.0,Early Close: Easy to Miss Brief Trend in Boring Day,539,11/25/16,
3,D to F,Early Close (holiday trading),26.0,26.4,4.0,"Early Close: DT Bear Flag at EMA, Then Bear Channel",540,19/11/29,
3,D to F,Early Close (holiday trading),26.0,26.5,5.0,Early Close: 2 nd Failed BO of Yesterday’s High,541,7/3/17,
3,D to F,Early Close (holiday trading),26.0,26.6,6.0,"Wedge Rally to DT at EMA: Bear BO, Early Close",542,19/9/3,
3,D to F,Early Close (holiday trading),26.0,26.7,7.0,Early Close: Sometimes 2 Swings,543,11/28/14,
3,D to F,Early Close (holiday trading),26.0,26.8,8.0,"Early Close: Wedge Bottom, Then Bull Trend Reversal",544,20/12/24,
3,D to F,Early Close (holiday trading),26.0,26.9,9.0,Early Close: Parabolic Wedge S Climax and Reversal Up,545,20/11/27,
3,D to F,Early Close (holiday trading),26.0,26.1,10.0,Early Close: Sometimes 2 Swings,546,11/27/15,
3,D to F,Early Close (holiday trading),26.0,26.11,11.0,Early Close: Rarely 3 Swings,547,12/24/15,
3,D to F,EOD Bull Breakout,27.0,,,EOD Bull Breakout,548,,EOD BL BO
3,D to F,EOD Bull Breakout,27.0,27.1,1.0,End of Day: Bull Breakout (After Bear Trap),549,25/1/14,
3,D to F,EOD Bull Breakout,27.0,27.2,2.0,End of Day Bull Breakout,550,25/4/16,
3,D to F,EOD Bull Breakout,27.0,27.3,3.0,Profit Taking: End of Day,551,19/5/7,
3,D to F,EOD Bull Breakout,27.0,27.4,4.0,Profit Taking in Bear Trend: End of Day,552,24/3/14,
3,D to F,EOD Bull Breakout,27.0,27.5,5.0,Profit Taking: In Spike and Channel Bear Trend,553,24/3/5,
3,D to F,EOD Bull Breakout,27.0,27.6,6.0,End of Day Profit Taking: Double Bottom,554,19/2/21,
3,D to F,EOD Bull Breakout,27.0,27.7,7.0,End of Day: Bull Breakout,555,25/8/26,
3,D to F,EOD Bull Breakout,27.0,27.8,8.0,End of Day: Bull Breakout,556,25/2/28,
3,D to F,EOD Bull Breakout,27.0,27.9,9.0,End of Day Bull Breakout: In Small Pullback Bull Trend,557,25/4/30,
3,D to F,EOD Bull Breakout,27.0,27.1,10.0,End of Day Bull Breakout: Trend Resumption Up,558,25/4/2,
3,D to F,EOD Bull Breakout,27.0,27.11,11.0,Profit Taking: End of Day Reversal Up,559,24/1/2,
3,D to F,EOD Bull Breakout,27.0,27.12,12.0,End of Day Bull Breakout: Above Trading Range,560,25/1/27,
3,D to F,EOD Bull Breakout,27.0,27.13,13.0,End Of Day Profit Taking: Bear Trend,561,3/19/18,
3,D to F,EOD Bull Breakout,27.0,27.14,14.0,Small PB Bear Trend: Strong Profit Taking (Short Covering),562,19/7/1,
3,D to F,EOD Bull Breakout,27.0,27.15,15.0,End of Day Bull Breakout: After Small Pullback Bear Trend,563,25/8/7,
3,D to F,EOD Bull Breakout,27.0,27.16,16.0,End of Day Profit Taking: Wedge Bottom,564,19/4/3,
3,D to F,EOD Bull Breakout,27.0,27.17,17.0,Trading Range: Late Bull Breakout,565,24/3/27,
3,D to F,EOD Bull Breakout,27.0,27.18,18.0,Breakout after Failed Bear Breakout,566,24/9/30,
3,D to F,EOD Bull Breakout,27.0,27.19,19.0,Trading Range: Late Bull Breakout,567,22/2/1,
3,D to F,EOD Bull Breakout,27.0,27.2,20.0,Trading Range: BO to New H in Final Hour,568,19/2/15,
3,D to F,EOD Bull Breakout,27.0,27.21,21.0,Trading Range Day: BO into Bull Trend,569,5/5/17,
3,D to F,EOD Bull Breakout,27.0,27.22,22.0,Bull Trend From The Open: Then Trading Range,570,21/8/5,
3,D to F,EOD Bull Breakout,27.0,27.23,23.0,Breakout after Failed Bear Breakout,571,24/9/30,
3,D to F,EOD Bull Breakout,27.0,27.24,24.0,Trading Range: Late Bull Breakout,572,22/2/1,
3,D to F,EOD Bull Breakout,27.0,27.25,25.0,"Early Selloff, Then BO Mode: Trend Reversal Up",573,1/3/17,
3,D to F,EOD Bull Breakout,27.0,27.26,26.0,Trend Reversal Up: After Triangle,574,24/11/20,
3,D to F,EOD Bull Breakout,27.0,27.27,27.0,Midday Bull Trend Reversal: Wedge after Bear Trend From The Open,575,21/7/19,
3,D to F,EOD Bull Breakout,27.0,27.28,28.0,Trend Resumption: After Deep Pullback,576,22/1/28,
3,D to F,EOD Bull Breakout,27.0,27.29,29.0,Trend Resumption Up: After PB from Bull Trend From The Open,577,20/10/5,
3,D to F,EOD Bull Breakout,27.0,27.3,30.0,Trend Resumption Up: Spike and Channel Bull Trend,578,21/5/6,
3,D to F,EOD Bull Breakout,27.0,27.31,31.0,Trend Resumption Up: In Bull Trend From The Open,579,22/3/15,
3,D to F,EOD Bull Breakout,27.0,27.32,32.0,Trend Resumption Up: Bar 40 Midday Reversal,580,22/8/25,
3,D to F,EOD Bull Breakout,27.0,27.33,33.0,Failed Trend Reversal Down: Trend Resumption Up,581,21/12/10,
3,D to F,EOD Bull Breakout,27.0,27.34,34.0,Bull Trend Resumption: Long Time after Brief Bull BO,582,21/2/12,
3,D to F,EOD Bull Breakout,27.0,27.35,35.0,Trend Resumption Up: Globex High Was Magnet,583,21/6/30,
3,D to F,EOD Bull Breakout,27.0,27.36,36.0,"Early Rally: TR, Then Bull Trend Resumption",584,20/5/4,
3,D to F,EOD Bull Breakout,27.0,27.37,37.0,"Bull Trend Resumption: TR, DB after DT",585,19/12/26,
3,D to F,EOD Bull Breakout,27.0,27.38,38.0,New Year’s Eve: Bull Trend Resumption,586,19/12/30,
3,D to F,EOD Bull Breakout,27.0,27.39,39.0,Early Rally: Bull Trend Resumption,587,19/4/22,
3,D to F,EOD Bull Breakout,27.0,27.4,40.0,Late Bull Trend Resumption: Small Pullback Bull Trend,588,21/4/1,
3,D to F,EOD Bull Breakout,27.0,27.41,41.0,Weak Bull Trend: Strong Trend Resumption Up into Close,589,12/11/17,
3,D to F,EOD Bull Breakout,27.0,27.42,42.0,Late Trend Resumption Up: Late B The Close Rally,590,19/7/9,
3,D to F,EOD Bull Breakout,27.0,27.43,43.0,End of Day Bull Breakout: Above Bull Channel,591,25/1/23,
3,D to F,EOD Bull Breakout,27.0,27.44,44.0,BTC at EOD: Trend Resumption Up,592,12/9/16,
3,D to F,EOD Bull Breakout,27.0,27.45,45.0,Bull Major Surprise on Open: Trend Resumption Up,593,19/10/23,
3,D to F,EOD Bull Breakout,27.0,27.46,46.0,"Early Rally: TR, then Trend Resumption Up",594,2/6/18,
3,D to F,EOD Bull Breakout,27.0,27.47,47.0,"Gap Up, Then TR: Trend Reversal Down",595,11/21/18,
3,D to F,EOD Bull Breakout,27.0,27.48,48.0,Bear Trend Reversal: DT LH MTR,596,21/3/9,
3,D to F,EOD Bull Breakout,27.0,27.49,49.0,Bear Trend Reversal : DT MTR,597,20/5/5,
3,D to F,EOD Bull Breakout,27.0,27.5,50.0,Gap Up: Bear Trend Reversal,598,10/3/18,
3,D to F,EOD Bull Breakout,27.0,27.51,51.0,Early Rally: Bear Trend Reversal Day,599,6/29/18,
3,D to F,EOD Profit Taking in Bull Trend,28.0,,,EOD Profit Taking in Bull Trend,600,,EOD BL Profit Taking
3,D to F,EOD Profit Taking in Bull Trend,28.0,28.1,1.0,Long Liquidation: Bulls Selling Out of Longs,601,22/12/2 | 23/2/28,
